"block_name","block_num","branch_eligiblenotEligible","expt_id","group_id","network_error_repeat","participant_id","participation_duration","response_correct","response_mode","response_name","response_rt","response_target","response_type","response_value","session_id","session_start_time","stimuli_presented","stimulus_files_presented","trial_duration","trial_num","trial_template"
"Transcription",4,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","Transcription_Response",11161,"","text-response","everyone commented on the unusual feet","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","Transcription_3","everyone_commented_on_the_unusual_feet.wav",16132,37,"Transcription"
"Transcription",4,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","Transcription_Response",7425,"","text-response","aprin she was influenced by this gree","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","Transcription_12","it_is_apparent_that_she_was_influenced_by_his_greed.wav",12324,38,"Transcription"
"Transcription",4,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","","",NA,"","","","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","End_Main_Experiment","",1750,39,"End_Main_Experiment"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","","",NA,"","","","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","questionnaire_part1_begin","",1105,40,"questionnaire_part1_begin"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","age",1641,"","text-response","35","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","age","",1642,NA,"age"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","gender",1109,"[]","choice-response","Female","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","gender","",1112,41,"gender"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","race/ethnicity",2322,"[]","choice-response","['White']","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","race/ethnicity","",2325,42,"race/ethnicity"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","highest_level_edu",1256,"[]","choice-response","High school","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","highest_level_edu","",1260,43,"highest_level_edu"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","native_language",4452,"[]","choice-response","['English']","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","native_language","",4455,44,"native_language"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","origin_state",4156,"","text-response","Tennessee","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","origin_state","",4160,NA,"origin_state"
