Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6908f16b129627d8334fb8cb,5fb156d6e16ee65ed2558d7c,RETURNED,Not Applicable,2025-11-03T18:19:17.676000Z,,,,,,2970,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f1a5a86f6244118ab4c5,61076f9a8d1f2364f81675f5,RETURNED,Not Applicable,2025-11-03T18:17:56.995000Z,,,,,,2016,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f1a83d5478456421244d,682498beb28b43fa10e34496,RETURNED,Not Applicable,2025-11-03T18:18:49.627000Z,,,,,,3402,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f1bc06c30dc34015a75a,6792aeb9e5343cec82d86c19,RETURNED,Not Applicable,2025-11-03T18:17:38.639000Z,,,,,,1016,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f1e98404fb489643646a,663a5cc1f775076b324606c6,RETURNED,Not Applicable,2025-11-03T18:18:36.506000Z,,,,,,6328,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f2df444b243b9693a582,61095a37fbf7b13d6f7f2f5b,RETURNED,Not Applicable,2025-11-03T18:22:28.722000Z,,,,,,2729,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f32869161386aeba2fa6,66362c599c58570d437989ca,RETURNED,Not Applicable,2025-11-03T18:24:05.748000Z,,,,,,2803,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f3e824349167643b0bf8,665e0d4039fbf0b54bab1900,RETURNED,Not Applicable,2025-11-03T18:28:36.219000Z,,,,,,1641,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f6712163a78510207453,67628abfa461bc8ff539c320,RETURNED,Not Applicable,2025-11-03T18:37:52.838000Z,2025-11-03T18:50:13.330000Z,,2025-11-03T18:50:13.761000Z,,C1GZ5JPY,2353,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f686399c2e0816ac951f,67f3078347506a49d499c545,RETURNED,Not Applicable,2025-11-03T18:43:41.671000Z,,,,,,866,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f6f75ee9488de0ac7178,65c16db75badf1513aea44fd,RETURNED,Not Applicable,2025-11-03T18:41:10.039000Z,,,,,,1141,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f74297fe347fd8ac9565,67f06f75656045f7ba73ac11,RETURNED,Not Applicable,2025-11-03T18:44:47.349000Z,,,,,,515,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f7ef7372e058b2e75305,5ac50a19a3ba7a0001b4a483,RETURNED,Not Applicable,2025-11-03T18:44:06.085000Z,,,,,,4086,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f834ea78d33ae46071a9,67e0977dda2e47eafce0f06a,RETURNED,Not Applicable,2025-11-03T18:45:17.693000Z,2025-11-03T20:49:14.994000Z,,2025-11-03T20:49:15.396000Z,,C1GZ5JPY,661,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f8b9729125dee1492b37,6728f3d973b4504d88a81299,RETURNED,Not Applicable,2025-11-03T18:50:39.808000Z,,,,,,987,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f96c202e55446e51f211,6754212bee2fa6f30842fb86,RETURNED,Not Applicable,2025-11-03T18:50:20.679000Z,,,,,,1018,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908f9a8b2ce1fa41637d6ea,67ad3b723dcec072cfdf7815,RETURNED,Not Applicable,2025-11-03T18:51:20.766000Z,,,,,,863,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fa7981bd49c74ff6e819,67839a9f3657ad5351a92bb6,RETURNED,Not Applicable,2025-11-03T19:00:58.040000Z,,,,,,1991,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fa9f02789639b583cc04,663b52235d299050aeb29aca,RETURNED,Not Applicable,2025-11-03T18:59:40.943000Z,,,,,,1143,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fb0c0c407f3b28a6c3d1,67dcb6032b8d2b63d2c8ec04,RETURNED,Not Applicable,2025-11-03T18:57:16.706000Z,2025-11-03T19:15:17.478000Z,,2025-11-03T19:15:18.035000Z,,C79UNFD2,893,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fbaaca2030aa426cbf97,5d90298097a2130015f3fa3c,RETURNED,Not Applicable,2025-11-03T19:00:11.574000Z,,,,,,3493,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fc1e3b1ddd2b747edfd5,5c284ae48e845b0001fc40aa,RETURNED,Not Applicable,2025-11-03T19:02:02.605000Z,,,,,,3443,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fcf0770c93076cd2281e,67bc755b022467c613763798,RETURNED,Not Applicable,2025-11-03T19:05:20.574000Z,,,,,,1514,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908feaf2e20369223741734,663a5d2dd34528e2a1de0e30,RETURNED,Not Applicable,2025-11-03T19:12:51.172000Z,,,,,,463,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908ff48aae612acc3867005,65c11f6098be0f40918869d2,RETURNED,Not Applicable,2025-11-03T19:17:50.091000Z,,,,,,4510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6908fffed078c2233d492036,67d948e62910db37769361b0,RETURNED,Not Applicable,,,,,,,843,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909016cfb4efa4dde96eb5c,672bee76481ff9ce73293a6b,RETURNED,Not Applicable,2025-11-03T19:24:38.150000Z,,,,,,1685,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909018c30f170cb44295518,67098fef9901cb191a8cdacb,RETURNED,Not Applicable,2025-11-03T19:25:00.215000Z,,,,,,1041,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909018d865ec4ce76ee51a2,67e07f02e641c7d1916c9f58,RETURNED,Not Applicable,2025-11-03T19:25:47.633000Z,,,,,,1337,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690903509ea553cf9f79a98e,628682de4bd770520715a2f9,RETURNED,Not Applicable,2025-11-03T19:33:18.586000Z,,,,,,822,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690903a44dd5ee6d5a35f694,67ac8fed510a8ad686266b4d,RETURNED,Not Applicable,,,,,,,254,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690903f7d0a69ce997e7541f,67f302367b115d1edb94f0b0,RETURNED,Not Applicable,2025-11-03T19:43:38.639000Z,,,,,,2032,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909048f1770335a90e571e5,67ed2106f011777be169710e,RETURNED,Not Applicable,2025-11-03T19:48:00.018000Z,,,,,,1069,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69090772da42d5fe74f84c6a,6734d7383c5a0040f6283654,RETURNED,Not Applicable,2025-11-03T20:00:08.736000Z,,,,,,788,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690907a9126bfc0a864c92df,672fd24711f758e7a04ac043,RETURNED,Not Applicable,2025-11-03T19:52:39.889000Z,,,,,,4295,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690910715fe40bd37f778184,6629396552374517c5c62d8f,RETURNED,Not Applicable,2025-11-03T20:28:39.316000Z,,,,,,2672,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690912ed04a657710061df46,665e13453c02a3bddea07cfd,RETURNED,Not Applicable,2025-11-03T20:46:55.618000Z,,,,,,2514,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690915f9f0f4ad5dbc8e3a94,5c2c62542c45d400014a32e6,RETURNED,Not Applicable,2025-11-03T20:52:15.858000Z,,,,,,11936,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909166f84ca5271f1ada378,65e33239b5fa3ca93950aa67,RETURNED,Not Applicable,2025-11-03T20:54:11.812000Z,,,,,,3267,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091727b99be24291b2d601,60fd335057cabc293d69bd29,RETURNED,Not Applicable,2025-11-03T20:57:14.436000Z,,,,,,711,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091779e030afce04d159a3,6726ab04b0d80cbe074f2afc,RETURNED,Not Applicable,2025-11-03T20:59:35.813000Z,,,,,,1420,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909180797fe347fd8ac9893,67cb3cf25f6ee9d77f22a665,RETURNED,Not Applicable,2025-11-03T21:01:57.671000Z,,,,,,698,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091a15f7ef4494c3e5373e,67294a9141e1aef9d72b7d24,RETURNED,Not Applicable,2025-11-03T21:09:45.304000Z,,,,,,1640,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091aa982f697242bce511e,67df453b924dec242ee417f2,RETURNED,Not Applicable,2025-11-03T21:12:17.907000Z,2025-11-03T21:31:46.055000Z,,2025-11-03T21:31:46.414000Z,,C1GZ5JPY,2438,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091c33bc6084f5fee535c0,67cf0c70aa43b13b6168ecbf,RETURNED,Not Applicable,2025-11-03T21:18:48.063000Z,,,,,,4550,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69091e9821cfea69e44f5224,6415e72ceb0a49e26846e935,RETURNED,Not Applicable,2025-11-03T21:29:27.489000Z,,,,,,778,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690922671cd5bc3c85bd32e5,63616640b17046286153dad8,RETURNED,Not Applicable,2025-11-03T21:51:17.448000Z,,,,,,393,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690922b69ac722fb7c39c44b,610055ffe4d2514e9cf1073f,RETURNED,Not Applicable,2025-11-03T21:46:42.290000Z,,,,,,3454,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690922c91120b2f83823f7eb,60e8a63f733f423be3da1846,RETURNED,Not Applicable,2025-11-03T21:47:03.325000Z,,,,,,2583,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690922d57975ea28245d6887,678a406859e436e14f1b1deb,RETURNED,Not Applicable,2025-11-03T21:47:09.168000Z,,,,,,1887,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a41532241d0d92454dc64,673254169a08a9ab7fdbb888,RETURNED,Not Applicable,2025-11-04T18:09:38.198000Z,,,,,,2928,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a4c099a4cdabf9d1561ea,5712a503ba4da20011c0132f,RETURNED,Not Applicable,2025-11-04T18:55:12.322000Z,,,,,,4086,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a4c831331e08a25b94bfc,6770ffcfea4254c4597bb0c5,RETURNED,Not Applicable,,,,,,,162,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a4c8f2557830adb8022df,55aa9c8dfdf99b634b427b9a,RETURNED,Not Applicable,2025-11-04T18:57:22.590000Z,,,,,,2151,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a4cbc5a36289637252ac0,6785814920d441d51253393c,RETURNED,Not Applicable,2025-11-04T18:58:04.195000Z,,,,,,2019,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a556acf0bf0103ca0d7ae,67e04fb6a0a0f7c68d0cb905,RETURNED,Not Applicable,2025-11-04T19:35:15.026000Z,,,,,,1169,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a591593515cd2d8c04e29,5f726103e138fe19277a7d0f,RETURNED,Not Applicable,2025-11-04T19:51:01.725000Z,,,,,,1764,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a598e430a8b4af7b4a03d,67f000137a872d98794640b1,RETURNED,Not Applicable,2025-11-04T19:52:52.569000Z,,,,,,827,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a61b58893ac9977edc525,63b6be5e93fb553e9f17f8a6,RETURNED,Not Applicable,2025-11-04T20:27:37.126000Z,,,,,,1231,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a62dc4fee9ab3ea4e4656,6751dc7082001cddf839b91b,RETURNED,Not Applicable,2025-11-04T20:32:49.917000Z,,,,,,582,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a6592e43fca3761ca253f,67446a0309a2bfd11c4ac73d,RETURNED,Not Applicable,,,,,,,724,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a65a5855861dec17a1e8e,669d8b26896ecc9457727c9f,RETURNED,Not Applicable,2025-11-04T20:44:28.142000Z,,,,,,2172,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a6b2f7af52efec70a3465,675b37b0100714ba57d0fa21,RETURNED,Not Applicable,2025-11-04T21:10:34.849000Z,,,,,,398,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a745a03c413edc4062283,610b665dfa80ae760e927f8e,RETURNED,Not Applicable,2025-11-04T21:47:21.729000Z,,,,,,1750,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a75e2eda5fd716e745269,674c8549a9fd90b7c8dda9d3,RETURNED,Not Applicable,2025-11-04T21:54:04.590000Z,,,,,,5683,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a771adb4d2ffba93792c8,60ce15b1956bb0e5e00098ea,RETURNED,Not Applicable,2025-11-04T21:59:15.565000Z,,,,,,3028,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a77b2cca83dcf69975ce3,6727e176e5f011b020a6a2db,RETURNED,Not Applicable,2025-11-04T22:01:39.868000Z,,,,,,1322,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a795570b1e126bb7fb867,668694fa5cc160b72055a095,RETURNED,Not Applicable,2025-11-04T22:09:45.753000Z,,,,,,2080,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a7b32c5c9c412f3b0a6a2,6100575395cc819a27603c94,RETURNED,Not Applicable,2025-11-04T22:16:23.338000Z,,,,,,966,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a7c15f14e2fb90bb0f2bb,67accaf5ece612d8f19b39ac,RETURNED,Not Applicable,2025-11-04T22:20:33.034000Z,,,,,,3510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a7d5ad1c4a40f0d3ee9cd,67588df7242d02a6ae8e3fbf,RETURNED,Not Applicable,2025-11-04T22:25:42.087000Z,,,,,,706,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a7e00985f843f1395e095,67901f88600a4a86b07e5d99,RETURNED,Not Applicable,2025-11-04T22:28:54.598000Z,,,,,,867,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a807c0f91a5665e7185c4,67e065974c85fbeb5f9f43be,RETURNED,Not Applicable,2025-11-04T22:39:40.057000Z,,,,,,1497,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a85666bcf92b901f36ad1,67f080382c31132cfbb584e6,RETURNED,Not Applicable,2025-11-04T23:00:46.205000Z,,,,,,1322,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a944424c2af34bf9d49bb,675f58e13946fe2bb772e10d,RETURNED,Not Applicable,2025-11-05T00:03:42.561000Z,,,,,,690,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a996a9d7cea19196c080f,5d546b473bbbbe001b43719c,RETURNED,Not Applicable,2025-11-05T00:25:32.025000Z,,,,,,1360,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a9a22eecac71c7b0af703,5d3969b6075f5700185d44b3,RETURNED,Not Applicable,2025-11-05T00:28:59.167000Z,,,,,,860,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
