Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
692f861a37c82c9abe2de6db,6917346c854863a0b4e98872,APPROVED,Not Applicable,2025-12-03T00:36:49.454000Z,2025-12-03T01:47:24.539000Z,2025-12-24T00:02:37.215000Z,2025-12-03T01:47:24.879624Z,4236.0,C10DNYTK,402,26,Male,Black,United States,United States,United States,English,No,Full-Time
692f86260f1f962802add0d7,61005e5ebf5d39c0332d7406,APPROVED,Not Applicable,2025-12-03T00:37:10.013000Z,2025-12-03T01:28:21.035000Z,2025-12-24T00:02:37.575000Z,2025-12-03T01:28:21.372616Z,3072.0,C10DNYTK,746,29,Female,White,United States,United States,United States,English,No,Full-Time
692f86aa74cd529f28bd35a6,66deeccfa4a8c62e75e0a557,APPROVED,Not Applicable,2025-12-03T00:42:32.470000Z,2025-12-03T02:40:36.392000Z,2025-12-24T00:02:37.928000Z,2025-12-03T02:40:36.790868Z,7084.0,NOCODE,3614,27,Female,White,United States,United States,United States,English,Yes,Full-Time
692f870c7eb4acbd4132fa79,5d3f443eafe77e001ac43d25,APPROVED,Not Applicable,2025-12-03T00:40:58.087000Z,2025-12-03T03:20:22.999000Z,2025-12-24T00:02:38.312000Z,2025-12-03T03:20:23.350532Z,9565.0,C10DNYTK,601,38,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
692f8766bf8d49fe632460bc,6630dfd0ed297512bbbb0c4f,APPROVED,Not Applicable,2025-12-03T00:43:50.769000Z,2025-12-03T02:17:57.098000Z,2025-12-24T00:02:38.726000Z,2025-12-03T02:17:57.443489Z,5647.0,C10DNYTK,1011,39,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
692f87a4e57ba6d9da25069d,671f48ecd819545f1b044941,APPROVED,Not Applicable,2025-12-03T00:45:58.134000Z,2025-12-03T02:10:20.426000Z,2025-12-24T00:02:39.156000Z,2025-12-03T02:10:20.780712Z,5063.0,C10DNYTK,718,37,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
692f88ac75a7388a0eb1e70f,674696d5ad8d317b574a1344,APPROVED,Not Applicable,2025-12-03T00:48:32.870000Z,2025-12-03T02:01:13.473000Z,2025-12-24T00:02:39.526000Z,2025-12-03T02:01:13.801238Z,4361.0,C10DNYTK,923,39,Male,White,United States,United States,United States,English,No,Full-Time
692f88c3e06d8f573828039b,66088b078ff8518336021b26,APPROVED,Not Applicable,2025-12-03T00:51:48.621000Z,2025-12-03T02:44:17.541000Z,2025-12-24T00:02:39.925000Z,2025-12-03T02:44:17.931548Z,6749.0,C10DNYTK,356,25,Male,White,United States,United States,United States,English,No,Full-Time
692f89172a1a62aa9114feca,66d8b37cdcdd34adcd38d51b,APPROVED,Not Applicable,2025-12-03T00:49:34.054000Z,2025-12-03T03:08:16.300000Z,2025-12-24T00:02:40.320000Z,2025-12-03T03:08:16.651421Z,8323.0,C10DNYTK,110,36,Male,White,United States,United States,United States,English,No,Full-Time
692f89a049223a47b81c9236,66c541a185d3871e429cabfa,APPROVED,Not Applicable,2025-12-03T00:52:14.363000Z,2025-12-03T01:46:32.389000Z,2025-12-24T00:02:40.729000Z,2025-12-03T01:46:32.749125Z,3259.0,C10DNYTK,1098,24,Male,White,United States,United States,United States,English,Yes,Other
692f89b25f5f7a63b82d5579,633f13d17cdae412322eabd0,APPROVED,Not Applicable,2025-12-03T01:00:19.677000Z,2025-12-03T02:47:08.553000Z,2025-12-24T00:02:41.108000Z,2025-12-03T02:47:08.894644Z,6409.0,C10DNYTK,1550,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
692f8c70bcf6a7146335f524,5df6818e2b12bd474abc4c9d,APPROVED,Not Applicable,2025-12-03T01:05:04.458000Z,2025-12-03T02:37:05.983000Z,2025-12-24T00:02:41.522000Z,2025-12-03T02:37:06.369505Z,5522.0,C10DNYTK,3019,34,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692f8d520fda77d195ec352b,676dda2e34757c5868ccd91e,APPROVED,Not Applicable,2025-12-03T01:09:42.177000Z,2025-12-03T01:58:44.937000Z,2025-12-24T00:02:41.925000Z,2025-12-03T01:58:45.309979Z,2943.0,C10DNYTK,1512,28,Male,White,United States,United States,United States,English,Yes,Full-Time
692f8dc96531d93f1ef0a094,617372f2d708eb69eccac9bf,APPROVED,Not Applicable,2025-12-03T01:09:57.055000Z,2025-12-03T04:37:37.547000Z,2025-12-24T00:02:42.338000Z,2025-12-03T04:37:37.891965Z,12461.0,C10DNYTK,1031,32,Female,White,United States,United States,United States,English,No,Part-Time
692f908f9140ca86a5b4428e,677681e87f2eb7ff5207bc52,APPROVED,Not Applicable,2025-12-03T01:21:30.005000Z,2025-12-03T02:52:31.740000Z,2025-12-24T00:02:42.750000Z,2025-12-03T02:53:44.615869Z,5462.0,C10DNYTK,926,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692f915dce5a70f70cd8ffb3,66d146a7070f4a9adc4923d4,APPROVED,Not Applicable,2025-12-03T01:24:54.289000Z,2025-12-03T02:21:09.637000Z,2025-12-24T00:02:43.162000Z,2025-12-03T02:21:16.070127Z,3376.0,C10DNYTK,487,25,Female,White,United States,United States,United States,English,No,Part-Time
692f938c0bd4639c63ac6bdd,65416290c14d86b1f256549e,APPROVED,Not Applicable,2025-12-03T01:34:09.448000Z,2025-12-03T02:27:19.619000Z,2025-12-24T00:02:43.570000Z,2025-12-03T02:27:19.993488Z,3191.0,C10DNYTK,1040,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
692f93a87c1440b859cbe38c,6732054752a59a0d6abbf600,APPROVED,Not Applicable,2025-12-03T01:34:56.795000Z,2025-12-03T02:57:53.384000Z,2025-12-24T00:02:44.021000Z,2025-12-03T02:57:53.746163Z,4977.0,C10DNYTK,691,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
692f940cbd31a6e1ea126c63,663cb982130f1384c9988214,APPROVED,Not Applicable,2025-12-03T01:37:00.060000Z,2025-12-03T03:08:20.801000Z,2025-12-24T00:02:45.379000Z,2025-12-03T03:08:21.200455Z,5481.0,C10DNYTK,915,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
692f941ce442c15327a93b4e,608841496e9715786abdcd13,APPROVED,Not Applicable,2025-12-03T01:36:36.049000Z,2025-12-03T02:41:58.398000Z,2025-12-24T00:02:45.778000Z,2025-12-03T02:41:58.738309Z,3923.0,C10DNYTK,1136,27,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
692f95a8e1d7e6316448583c,5f9e1fc8517e0d3d1b35859e,APPROVED,Not Applicable,2025-12-03T01:44:35.213000Z,2025-12-03T01:52:38.510000Z,2025-12-24T00:02:46.169000Z,2025-12-03T01:52:38.823699Z,484.0,C10DNYTK,160,25,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
692f976212dd19d2676f6b3f,5f569e71ae1bf40eae8b5e28,APPROVED,Not Applicable,2025-12-03T01:50:35.916000Z,2025-12-03T02:50:39.065000Z,2025-12-24T00:02:46.567000Z,2025-12-03T02:50:39.401800Z,3604.0,C10DNYTK,614,30,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
692f996100406545d1fbcd83,6110e1fb9463e29add6bb908,APPROVED,Not Applicable,2025-12-03T01:59:03.791000Z,2025-12-03T04:48:13.976000Z,2025-12-24T00:02:46.983000Z,2025-12-03T04:48:14.341604Z,10151.0,NOCODE,798,33,Female,Black,United States,United States,United States,English,No,Full-Time
692f9c2ec6ab84f472872dd4,5e92cdecf9c9d15e994c37e2,APPROVED,Not Applicable,2025-12-03T02:10:57.310000Z,2025-12-03T03:29:21.251000Z,2025-12-24T00:02:47.385000Z,2025-12-03T03:29:21.600156Z,4704.0,C10DNYTK,890,31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
692f9de834a2fe40cc8c0a40,6532996825bd5586225cc876,APPROVED,Not Applicable,2025-12-03T02:19:54.042000Z,2025-12-03T03:48:45.712000Z,2025-12-24T00:02:47.805000Z,2025-12-03T03:48:46.086454Z,5332.0,C10DNYTK,1371,38,Female,White,United States,United States,United States,English,Yes,Full-Time
692fa0595defbd3d228ff853,62f975cbc3507ecf77180d00,APPROVED,Not Applicable,2025-12-03T02:28:54.151000Z,2025-12-03T03:23:21.057000Z,2025-12-24T00:02:48.201000Z,2025-12-03T03:23:21.395969Z,3267.0,C10DNYTK,2787,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
692fa069aa457e0c6348aa1a,678fae0185832a6eb332af06,APPROVED,Not Applicable,2025-12-03T02:29:12.454000Z,2025-12-03T03:48:01.703000Z,2025-12-24T00:02:48.603000Z,2025-12-03T03:48:02.087748Z,4730.0,C10DNYTK,943,41,Male,White,United States,United States,United States,English,No,Full-Time
692fa110bcf9e8ba846f9f71,6717fca726a4dc3a00ad40db,APPROVED,Not Applicable,2025-12-03T02:32:09.786000Z,2025-12-03T03:35:55.632000Z,2025-12-24T00:02:49.004000Z,2025-12-03T03:35:55.982731Z,3826.0,C10DNYTK,356,42,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
692fa45b0351e0fdd94c2607,5d49fbb01da04c001a407042,APPROVED,Not Applicable,2025-12-03T02:45:52.621000Z,2025-12-03T03:42:36.754000Z,2025-12-24T00:02:49.398000Z,2025-12-03T03:42:37.103028Z,3405.0,C10DNYTK,3881,28,Female,Black,United States,United States,United States,English,Yes,Full-Time
692fa4da45f17e80a7261741,677c6be4a02c349f6e08e42e,APPROVED,Not Applicable,2025-12-03T02:50:15.531000Z,2025-12-03T03:42:40.375000Z,2025-12-24T00:02:49.761000Z,2025-12-03T03:42:40.737058Z,3145.0,C10DNYTK,600,28,Female,White,United States,United States,United States,English,No,Other
692fa585072e441e508bade8,5af73b17f856320001cf5598,APPROVED,Not Applicable,2025-12-03T02:51:00.385000Z,2025-12-03T03:11:54.842000Z,2025-12-24T00:02:50.138000Z,2025-12-03T03:11:55.175725Z,1255.0,C10DNYTK,1688,38,Female,White,United States,United States,United States,English,No,Other
692fa58f2db475c3c24a4fcb,6272c6f165b55d496f5fae1a,APPROVED,Not Applicable,2025-12-03T02:51:06.932000Z,2025-12-03T03:57:05.208000Z,2025-12-24T00:02:50.532000Z,2025-12-03T03:57:05.600244Z,3959.0,C10DNYTK,648,43,Male,White,United States,United States,United States,English,No,Full-Time
692fa6b5272a83ce3b486db1,67803a05b60a2727e9fa85b4,APPROVED,Not Applicable,2025-12-03T02:59:30.874000Z,2025-12-03T04:14:41.301000Z,2025-12-24T00:02:50.964000Z,2025-12-03T04:14:41.639323Z,4511.0,C10DNYTK,1359,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
692fae9605fa353440be3005,676b33ed522567a8281134aa,APPROVED,Not Applicable,2025-12-03T03:29:46.717000Z,2025-12-03T04:50:02.341000Z,2025-12-24T00:02:51.392000Z,2025-12-03T04:50:02.709325Z,4816.0,C10DNYTK,407,42,Male,White,United States,United States,United States,English,No,Part-Time
692fb713d986713f12872ccc,6632c4ffd059520b9ae3d1d6,APPROVED,Not Applicable,2025-12-03T04:05:42.937000Z,2025-12-03T05:52:11.181000Z,2025-12-24T00:02:51.784000Z,2025-12-03T05:52:11.535950Z,6389.0,C10DNYTK,854,29,Female,Black,United States,United States,United States,English,No,Part-Time
692fb9e2d22167730aadec98,66a1dbe0b4c16ebde7571aec,APPROVED,Not Applicable,2025-12-03T04:17:54.521000Z,2025-12-03T04:27:12.388000Z,2025-12-24T00:02:52.168000Z,2025-12-03T04:27:12.730695Z,558.0,C10DNYTK,229,27,Male,White,United States,United States,United States,English,Yes,Other
692fbe856ec0ca30403c74b4,63f13b695a204374bb600eef,APPROVED,Not Applicable,2025-12-03T04:37:33.342000Z,2025-12-03T05:53:53.809000Z,2025-12-24T00:02:52.550000Z,2025-12-03T05:53:54.163663Z,4581.0,C10DNYTK,812,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
692fbeeedf5071f46dbe00e5,5ba596467c0ebe0001269842,APPROVED,Not Applicable,2025-12-03T04:39:16.827000Z,2025-12-03T05:51:31.936000Z,2025-12-24T00:02:52.941000Z,2025-12-03T05:51:32.312353Z,4336.0,C10DNYTK,7184,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
692fc0c8a112af385056c678,675bd9d51b89e0df38e114b5,APPROVED,Not Applicable,2025-12-03T04:47:11.129000Z,2025-12-03T05:58:19.582000Z,2025-12-24T00:02:53.313000Z,2025-12-03T05:58:19.928064Z,4269.0,C10DNYTK,242,22,Female,Black,United States,United States,United States,English,Yes,Part-Time
692fc5dbd144308023568dd3,6723fa0868c97d17ff291ca9,APPROVED,Not Applicable,2025-12-03T05:08:47.382000Z,2025-12-03T06:10:16.559000Z,2025-12-24T00:02:53.699000Z,2025-12-03T06:10:16.899468Z,3690.0,C10DNYTK,447,26,Male,White,United States,United States,United States,English,Yes,Part-Time
692fc85549c41ecb25dea036,667610590a062036fb381ccd,APPROVED,Not Applicable,2025-12-03T05:19:42.135000Z,2025-12-03T06:08:47.512000Z,2025-12-24T00:02:54.101000Z,2025-12-03T06:08:47.884707Z,2946.0,C10DNYTK,643,36,Female,White,United States,United States,United States,English,No,Full-Time
692fca40d48907d03a4bbd77,669f1b414df434c089390389,APPROVED,Not Applicable,2025-12-03T05:27:31.616000Z,2025-12-03T07:45:04.117000Z,2025-12-24T00:02:54.492000Z,2025-12-03T07:45:04.458364Z,8253.0,C10DNYTK,1767,43,Female,White,United States,United States,United States,English,Yes,Full-Time
692fcc1ed5da58c0a1a3a1ce,674bb0d0d31e7e5192164878,APPROVED,Not Applicable,2025-12-03T05:35:31.951000Z,2025-12-03T06:36:47.893000Z,2025-12-24T00:02:54.865000Z,2025-12-03T06:37:00.634513Z,3676.0,C10DNYTK,744,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
692fd2cc4c6aa031c6a6dc10,60fdccdbb63680c35c2dc61d,APPROVED,Not Applicable,2025-12-03T06:04:01.497000Z,2025-12-03T06:56:39.797000Z,2025-12-24T00:02:55.230000Z,2025-12-03T06:56:40.168360Z,3159.0,C10DNYTK,602,25,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
692fddcebf9d291db916b4be,6542bc8d56e4aaceb57a97bb,APPROVED,Not Applicable,2025-12-03T06:50:57.366000Z,2025-12-03T08:09:32.792000Z,2025-12-24T00:02:55.626000Z,2025-12-03T08:09:33.341481Z,4716.0,C10DNYTK,301,31,Female,White,United States,United States,United States,English,No,Full-Time
69291e91ce3e6ccb742cc584,5e1038bc6e4db674b3df4b76,RETURNED,Not Applicable,2025-11-28T04:01:26.471000Z,,,,,,1451,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6929264b474df1bbc0dbf320,61640652141bd74963f8f1cb,RETURNED,Not Applicable,2025-11-28T04:34:27.318000Z,,,,,,3291,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692939175562f1d885836524,675c15e099767573c1619b7f,RETURNED,Not Applicable,2025-11-28T05:56:15.852000Z,,,,,,1769,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6929493023a61d23481b7211,663abed88723950daa2012ce,RETURNED,Not Applicable,2025-11-28T07:03:17.836000Z,,,,,,1898,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69294f7c2653d12fb58ac940,666c0088634cc2e1573b49ee,RETURNED,Not Applicable,2025-11-28T07:30:24.321000Z,,,,,,2929,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69295251dabc1f1349a39346,5f233e697cbaef0e3868725a,RETURNED,Not Applicable,,,,,,,2801,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692954dbbab5a57ae8c07170,6711f4fa7b75f9464e90175a,RETURNED,Not Applicable,,,,,,,1140,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692956f34211e3ae63a39398,675351e5c347e5839db66ff3,RETURNED,Not Applicable,2025-11-28T08:02:55.365000Z,,,,,,3363,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692970401d7010460a827d0f,67ef271a077b57be115e4a24,RETURNED,Not Applicable,2025-11-28T09:50:21.223000Z,,,,,,2972,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692e339b2804ca973eb15f10,6692d98f36e902f9b4a9bb1a,RETURNED,Not Applicable,2025-12-02T00:35:45.835000Z,,,,,,1454,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692e34bc373637e1066bd34d,67ccf5aaec16501a9fec7097,RETURNED,Not Applicable,2025-12-02T00:41:34.691000Z,,,,,,3481,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692e397b76eceeabcb5b0448,6681cd8b12dcb4b45a155c03,RETURNED,Not Applicable,2025-12-02T00:57:39.907000Z,,,,,,2201,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f856c90602e57608e3fc0,6645755c72f71662e832dfb8,RETURNED,Not Applicable,2025-12-03T00:33:52.448000Z,,,,,,739,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f86071d47f8f76a8e47dc,5fb5611ae70d1603f68b026a,RETURNED,Not Applicable,,,,,,,1532,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f864b66064bb93caaaeca,65c2ae40c10cbd17296e6914,RETURNED,Not Applicable,2025-12-03T00:38:19.201000Z,,,,,,676,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f86fea5441a390768b66b,66e346d2f1c8095bcd67eec9,RETURNED,Not Applicable,2025-12-03T00:43:16.780000Z,,,,,,4190,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f879234823e2de58736c1,671bb57bdb2fc75119e87143,RETURNED,Not Applicable,2025-12-03T00:46:05.262000Z,,,,,,298,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8817b517098b91328d6d,669a34b9a8f5a340ccb22fc6,RETURNED,Not Applicable,2025-12-03T00:45:15.701000Z,,,,,,2374,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f89c272a3b6c4be8bf951,677bccba65784d9a5a876468,RETURNED,Not Applicable,2025-12-03T01:03:00.012000Z,,,,,,893,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8a37dc6359e805f095dd,663cceb7909a43d4d01e0c24,RETURNED,Not Applicable,2025-12-03T00:54:42.609000Z,,,,,,2532,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8be89b7fcadd32fad7a1,663c0a95bceed7450360f00e,RETURNED,Not Applicable,2025-12-03T01:03:01.319000Z,,,,,,371,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8d8b0d07c6f684cbddfd,65c1126b379ff4faa4eba30c,RETURNED,Not Applicable,2025-12-03T01:09:38.845000Z,,,,,,1841,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8da41d47f8f76a8e485c,67f6d9e14d5858617cf09b09,RETURNED,Not Applicable,2025-12-03T01:08:57.869000Z,,,,,,797,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8dd05e70a4a9c896fa34,6718e196003d5cc872f1e3bc,RETURNED,Not Applicable,2025-12-03T01:10:34.375000Z,,,,,,2376,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8e030c713a4c3916eadd,663a5bf9e6694a8470b85812,RETURNED,Not Applicable,2025-12-03T01:10:45.388000Z,,,,,,842,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f8fad2f176abc07627da6,5e1d70edd727e90dea42d137,RETURNED,Not Applicable,,,,,,,1279,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f93a26531d93f1ef0a0ee,614a904a2f3c4f7ac85f38d4,RETURNED,Not Applicable,2025-12-03T01:34:53.079000Z,,,,,,2595,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
